;lat;lon;ciudad;zona;localidad;barrio;habitaciones;baños;area;area_privada;precio;moneda;tipo_propiedad;tipo_operacion
180;4.724;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;76.0;76.0;340000000.0;COP;Apartamento;Venta
181;4.68;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;3.0;92.0;92.0;750000000.0;COP;Apartamento;Venta
182;4.696000000000001;-74.032;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;5.0;357.0;396.0;3500000000.0;COP;Casa;Venta
183;4.704;-74.055;Bogotá D.C;Zona Noroccidental;Suba;El Batán;1.0;1.0;48.0;48.0;285000000.0;COP;Apartamento;Venta
184;4.678999999999999;-74.042;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte Ii;2.0;2.0;102.0;102.0;830000000.0;COP;Apartamento;Venta
185;4.687;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Ana;1.0;2.0;59.0;59.0;440000000.0;COP;Apartamento;Venta
186;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;800000000.0;COP;Casa;Venta
187;4.709;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;1.0;2.0;62.0;62.0;310000000.0;COP;Apartamento;Venta
188;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;90.0;90.0;430000000.0;COP;Apartamento;Venta
189;4.708;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;2.0;65.0;65.0;390000000.0;COP;Apartamento;Venta
190;4.724;-74.03;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;70.0;70.0;320000000.0;COP;Apartamento;Venta
191;4.695;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;2.0;64.0;64.0;290000000.0;COP;Apartamento;Venta
192;4.6739999999999995;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;5.0;197.0;196.0;3000000000.0;COP;Apartamento;Venta
193;4.726;-74.059;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;2.0;2.0;54.0;54.0;280000000.0;COP;Apartamento;Venta
194;4.739;-74.06;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;124.0;124.0;650000000.0;COP;Apartamento;Venta
195;4.675;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;4.0;6.0;250.0;250.0;1350000000.0;COP;Apartamento;Venta
196;4.687;-74.05;Bogotá D.C;Zona Norte;Usaquén;Chico Navarra;1.0;1.0;42.0;42.0;245000000.0;COP;Apartamento;Venta
197;4.732;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;94.0;94.0;500000000.0;COP;Apartamento;Venta
198;4.658;-74.047;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;240.0;215.0;1580000000.0;COP;Apartamento;Venta
199;4.657;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;3.0;3.0;173.0;173.0;1200000000.0;COP;Apartamento;Venta
200;4.67;-74.042;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;3.0;250.0;250.0;1650000000.0;COP;Apartamento;Venta
201;4.703;-74.057;Bogotá D.C;Zona Noroccidental;Suba;El Batán;5.0;3.0;175.0;253.0;740000000.0;COP;Casa;Venta
202;4.696000000000001;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;114.0;114.0;520000000.0;COP;Apartamento;Venta
203;4.703;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;3.0;85.0;85.0;460000000.0;COP;Apartamento;Venta
204;4.692;-74.059;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;2.0;126.0;126.0;888000000.0;COP;Apartamento;Venta
205;4.691;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;1.0;2.0;54.0;54.0;380000000.0;COP;Apartamento;Venta
206;4.692;-74.059;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;3.0;2.0;126.0;126.0;895000000.0;COP;Apartamento;Venta
207;4.697;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;50.0;50.0;270000000.0;COP;Apartamento;Venta
208;4.731;-74.028;Bogotá D.C;Zona Norte;Usaquén;Barrancas;2.0;2.0;63.0;63.0;345000000.0;COP;Apartamento;Venta
209;4.7;-74.054;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;143.0;143.0;731000000.0;COP;Apartamento;Venta
210;4.707;-74.046;Bogotá D.C;Zona Norte;Usaquén;La Calleja;5.0;4.0;412.0;374.0;2250000000.0;COP;Casa;Venta
211;4.605;-74.071;Bogotá D.C;Zona Centro;Santa Fe;Las Nieves;1.0;1.0;65.0;65.0;490000000.0;COP;Apartamento;Venta
212;4.6160000000000005;-74.069;Bogotá D.C;Zona Centro;Santa Fe;Parque Central Bavaria;3.0;2.0;100.0;107.0;583300000.0;COP;Apartamento;Venta
213;4.656000000000001;-74.061;Bogotá D.C;Zona Chapinero;Chapinero;Quinta Camacho;8.0;8.0;291.0;593.0;3500000000.0;COP;Casa;Venta
214;4.652;-74.06;Bogotá D.C;Zona Chapinero;Chapinero;Quinta Camacho;8.0;7.0;276.0;318.0;1550000000.0;COP;Casa;Venta
215;4.678999999999999;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;75.0;81.0;717070000.0;COP;Apartamento;Venta
216;4.678999999999999;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;2.0;75.0;81.0;721137500.0;COP;Apartamento;Venta
217;4.6419999999999995;-74.057;Bogotá D.C;Zona Chapinero;Chapinero;El Castillo;1.0;2.0;41.0;41.0;285000000.0;COP;Apartamento;Venta
218;4.678;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;2.0;3.0;108.0;108.0;1100000000.0;COP;Apartamento;Venta
219;4.678;-74.05;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;4.0;298.0;197.0;1800000000.0;COP;Casa;Venta
220;4.678;-74.053;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;4.0;4.0;174.0;174.0;950000000.0;COP;Apartamento;Venta
221;4.6930000000000005;-74.065;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;2.0;96.0;96.0;495000000.0;COP;Apartamento;Venta
222;4.715;-74.074;Bogotá D.C;Zona Noroccidental;Suba;Niza;7.0;6.0;376.0;490.0;1350000000.0;COP;Casa;Venta
223;4.7219999999999995;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;115.0;115.0;650000000.0;COP;Apartamento;Venta
224;4.725;-74.048;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;54.0;54.0;340000000.0;COP;Apartamento;Venta
225;4.6930000000000005;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;1.0;2.0;37.0;40.0;280000000.0;COP;Apartamento;Venta
226;4.695;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;2.0;2.0;72.0;72.0;390000000.0;COP;Apartamento;Venta
227;4.723;-74.065;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;2.0;2.0;67.0;67.0;290000000.0;COP;Apartamento;Venta
228;4.753;-74.069;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;4.0;150.0;150.0;950000000.0;COP;Casa;Venta
229;4.691;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Niza;3.0;3.0;104.0;104.0;429000000.0;COP;Apartamento;Venta
230;4.71;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Niza;3.0;2.0;73.0;73.0;260000000.0;COP;Apartamento;Venta
231;4.712;-74.083;Bogotá D.C;Zona Noroccidental;Suba;Lindaraja;3.0;4.0;200.0;200.0;1300000000.0;COP;Apartamento;Venta
232;4.713;-74.082;Bogotá D.C;Zona Noroccidental;Suba;Lindaraja;3.0;3.0;199.0;199.0;870000000.0;COP;Apartamento;Venta
233;4.732;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Gratamira;3.0;3.0;115.0;115.0;620000000.0;COP;Apartamento;Venta
234;4.749;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Portales Del Norte;3.0;2.0;64.0;71.0;255000000.0;COP;Casa;Venta
235;4.724;-74.065;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;120.0;120.0;575000000.0;COP;Apartamento;Venta
236;4.6930000000000005;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Puente Largo;3.0;2.0;94.0;94.0;600000000.0;COP;Apartamento;Venta
237;4.707;-74.07;Bogotá D.C;Zona Noroccidental;Suba;El Batán;3.0;3.0;104.0;117.0;650000000.0;COP;Apartamento;Venta
238;4.75;-74.058;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;84.0;84.0;385000000.0;COP;Apartamento;Venta
239;4.726;-74.059;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;2.0;103.0;111.0;470000000.0;COP;Apartamento;Venta
240;4.731;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;117.0;129.0;598000000.0;COP;Apartamento;Venta
241;4.705;-74.071;Bogotá D.C;Zona Noroccidental;Suba;Lagos De Cordoba;3.0;3.0;107.0;116.0;680000000.0;COP;Apartamento;Venta
242;4.724;-74.064;Bogotá D.C;Zona Noroccidental;Suba;Colina Campestre;3.0;3.0;114.0;115.0;570000000.0;COP;Apartamento;Venta
243;4.697;-74.058;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;3.0;234.0;320.0;1340000000.0;COP;Casa;Venta
244;4.702;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Alhambra;4.0;5.0;370.0;372.0;1850000000.0;COP;Casa;Venta
245;4.691;-74.061;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;4.0;3.0;191.0;222.0;1300000000.0;COP;Casa;Venta
246;4.7139999999999995;-74.066;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;4.0;2.0;261.0;276.0;850000000.0;COP;Casa;Venta
247;4.698;-74.078;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;4.0;4.0;96.0;199.0;900000000.0;COP;Casa;Venta
248;4.695;-74.083;Bogotá D.C;Zona Noroccidental;Suba;Pontevedra ;4.0;3.0;140.0;140.0;700000000.0;COP;Apartamento;Venta
249;4.69;-74.062;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;4.0;3.0;181.0;181.0;1500000000.0;COP;Casa;Venta
250;4.6930000000000005;-74.057;Bogotá D.C;Zona Noroccidental;Suba;Pasadena ;5.0;4.0;243.0;349.0;1550000000.0;COP;Casa;Venta
251;4.713;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Las Villas;6.0;4.0;216.0;216.0;950000000.0;COP;Casa;Venta
252;4.75;-74.055;Bogotá D.C;Zona Noroccidental;Suba;San Cipriano;7.0;7.0;120.0;300.0;680000000.0;COP;Casa;Venta
253;4.706;-74.072;Bogotá D.C;Zona Noroccidental;Suba;Niza;10.0;8.0;365.0;416.0;1200000000.0;COP;Casa;Venta
254;4.617;-74.135;Bogotá D.C;Zona Suroccidental;Kennedy;Techo;3.0;2.0;63.0;63.0;265000000.0;COP;Apartamento;Venta
255;4.672;-74.107;Bogotá D.C;Zona Occidental;Engativa;Normandia;2.0;1.0;55.0;55.0;265000000.0;COP;Apartamento;Venta
256;4.716;-74.12100000000001;Bogotá D.C;Zona Occidental;Engativa;Villas De Granada;2.0;1.0;45.0;145.0;300000000.0;COP;Casa;Venta
257;4.666;-74.10600000000001;Bogotá D.C;Zona Occidental;Engativa;Bosque Popular;3.0;2.0;230.0;230.0;700000000.0;COP;Casa;Venta
258;4.691;-74.096;Bogotá D.C;Zona Occidental;Engativa;Santa Maria Del Lago;3.0;3.0;94.0;94.0;360000000.0;COP;Apartamento;Venta
259;4.678999999999999;-74.089;Bogotá D.C;Zona Occidental;Engativa;Bellavista Occidental;3.0;2.0;59.0;59.0;268000000.0;COP;Apartamento;Venta
260;4.67;-74.104;Bogotá D.C;Zona Occidental;Engativa;Normandia;4.0;4.0;300.0;284.0;1240000000.0;COP;Casa;Venta
261;4.671;-74.105;Bogotá D.C;Zona Occidental;Engativa;Normandia;4.0;3.0;248.0;232.0;950000000.0;COP;Casa;Venta
262;4.671;-74.105;Bogotá D.C;Zona Occidental;Engativa;Normandia;4.0;3.0;248.0;235.0;950000000.0;COP;Casa;Venta
263;4.671;-74.111;Bogotá D.C;Zona Occidental;Engativa;Normandia;5.0;4.0;162.0;276.0;1000000000.0;COP;Casa;Venta
264;4.715;-74.12100000000001;Bogotá D.C;Zona Occidental;Engativa;Villas De Granada;6.0;6.0;45.0;103.0;550000000.0;COP;Casa;Venta
265;4.692;-74.109;Bogotá D.C;Zona Occidental;Engativa;Florida Blanca;8.0;4.0;149.0;303.0;560000000.0;COP;Casa;Venta
266;4.6739999999999995;-74.09100000000001;Bogotá D.C;Zona Occidental;Engativa;Estrada;11.0;7.0;147.0;333.0;600000000.0;COP;Casa;Venta
267;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;30.0;30.0;398514000.0;COP;Apartamento;Venta
268;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;30.0;32.0;419900000.0;COP;Apartamento;Venta
269;4.702;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;29.0;32.0;426156000.0;COP;Apartamento;Venta
270;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;52.0;52.0;395000000.0;COP;Apartamento;Venta
271;4.725;-74.033;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;2.0;39.0;39.0;320000000.0;COP;Apartamento;Venta
272;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;41.0;81.0;289285442.0;COP;Apartamento;Venta
273;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;46.0;46.0;319151198.0;COP;Apartamento;Venta
274;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;45.0;45.0;312626699.0;COP;Apartamento;Venta
275;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;45.0;45.0;251000000.0;COP;Apartamento;Venta
276;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;45.0;45.0;255000000.0;COP;Apartamento;Venta
277;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;47.0;47.0;268000000.0;COP;Apartamento;Venta
278;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;47.0;47.0;273000000.0;COP;Apartamento;Venta
279;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;1.0;1.0;45.0;45.0;263000000.0;COP;Apartamento;Venta
280;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;1.0;2.0;51.0;57.0;365000000.0;COP;Apartamento;Venta
281;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;1.0;2.0;51.0;57.0;365000000.0;COP;Apartamento;Venta
282;4.708;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;1.0;1.0;44.0;44.0;290000000.0;COP;Apartamento;Venta
283;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;46.0;49.0;365000000.0;COP;Apartamento;Venta
284;4.72;-74.051;Bogotá D.C;Zona Norte;Usaquén;Nueva Autopista;1.0;2.0;25.0;52.0;345000000.0;COP;Apartamento;Venta
285;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;2.0;49.0;49.0;330000000.0;COP;Apartamento;Venta
286;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;1.0;1.0;51.0;54.0;395000000.0;COP;Apartamento;Venta
287;4.726;-74.048;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;3.0;120.0;120.0;530000000.0;COP;Apartamento;Venta
288;4.708;-74.031;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;3.0;86.0;86.0;480000000.0;COP;Apartamento;Venta
289;4.72;-74.045;Bogotá D.C;Zona Norte;Usaquén;El Contador;2.0;2.0;78.0;101.0;380000000.0;COP;Apartamento;Venta
290;4.697;-74.047;Bogotá D.C;Zona Norte;Usaquén;San Patricio;2.0;2.0;72.0;72.0;460000000.0;COP;Apartamento;Venta
291;4.698;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;67.0;67.0;380000000.0;COP;Apartamento;Venta
292;4.696000000000001;-74.041;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;69.0;69.0;440000000.0;COP;Apartamento;Venta
293;4.7;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;115.0;115.0;600000000.0;COP;Apartamento;Venta
294;4.729;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;1.0;57.0;57.0;412658102.0;COP;Apartamento;Venta
295;4.706;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;58.0;63.0;365000000.0;COP;Apartamento;Venta
296;4.706;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;2.0;2.0;58.0;63.0;380000000.0;COP;Apartamento;Venta
297;4.716;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;2.0;2.0;75.0;75.0;330000000.0;COP;Apartamento;Venta
298;4.7;-74.04;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;3.0;98.0;98.0;720000000.0;COP;Apartamento;Venta
299;4.72;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;2.0;2.0;60.0;60.0;370000000.0;COP;Apartamento;Venta
300;4.702;-74.032;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;2.0;2.0;74.0;74.0;550000000.0;COP;Apartamento;Venta
301;4.728;-74.028;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;5.0;240.0;166.0;1300000000.0;COP;Casa;Venta
302;4.694;-74.03699999999999;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;115.0;115.0;600000000.0;COP;Apartamento;Venta
303;4.7010000000000005;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;2.0;99.0;99.0;450000000.0;COP;Apartamento;Venta
304;4.7010000000000005;-74.033;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;115.0;122.0;650000000.0;COP;Apartamento;Venta
305;4.6930000000000005;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;263.0;263.0;890000000.0;COP;Apartamento;Venta
306;4.723;-74.04;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;4.0;121.0;121.0;680000000.0;COP;Apartamento;Venta
307;4.7219999999999995;-74.031;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;4.0;118.0;118.0;480000000.0;COP;Apartamento;Venta
308;4.725;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;2.0;110.0;110.0;330000000.0;COP;Apartamento;Venta
309;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;105.0;105.0;517000000.0;COP;Apartamento;Venta
310;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;100.0;100.0;526000000.0;COP;Apartamento;Venta
311;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;100.0;100.0;535000000.0;COP;Apartamento;Venta
312;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;100.0;100.0;545000000.0;COP;Apartamento;Venta
313;4.728;-74.045;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;100.0;100.0;553000000.0;COP;Apartamento;Venta
314;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;80.0;87.0;568950000.0;COP;Apartamento;Venta
315;4.713;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;116.0;116.0;650000000.0;COP;Apartamento;Venta
316;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;79.0;86.0;525000000.0;COP;Apartamento;Venta
317;4.705;-74.047;Bogotá D.C;Zona Norte;Usaquén;La Calleja;3.0;3.0;79.0;86.0;575000000.0;COP;Apartamento;Venta
318;4.709;-74.029;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;3.0;4.0;180.0;194.0;1750000000.0;COP;Apartamento;Venta
319;4.7219999999999995;-74.044;Bogotá D.C;Zona Norte;Usaquén;El Contador;3.0;2.0;40.0;99.0;375000000.0;COP;Apartamento;Venta
320;4.6930000000000005;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Paula;3.0;3.0;120.0;120.0;576000000.0;COP;Apartamento;Venta
321;4.697;-74.04899999999999;Bogotá D.C;Zona Norte;Usaquén;San Patricio;3.0;3.0;155.0;155.0;720000000.0;COP;Apartamento;Venta
322;4.723;-74.048;Bogotá D.C;Zona Norte;Usaquén;El Contador;3.0;3.0;98.0;101.0;510000000.0;COP;Apartamento;Venta
323;4.724;-74.024;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;3.0;3.0;128.0;128.0;750000000.0;COP;Apartamento;Venta
324;4.718;-74.035;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;100.0;106.0;460000000.0;COP;Apartamento;Venta
325;4.716;-74.03399999999999;Bogotá D.C;Zona Norte;Usaquén;Cedritos;3.0;3.0;131.0;131.0;470000000.0;COP;Apartamento;Venta
326;4.745;-74.033;Bogotá D.C;Zona Norte;Usaquén;Villas De Aranjuez;3.0;2.0;84.0;92.0;400000000.0;COP;Apartamento;Venta
327;4.703;-74.036;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;220.0;220.0;1600000000.0;COP;Apartamento;Venta
328;4.702;-74.035;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;3.0;181.0;181.0;900000000.0;COP;Apartamento;Venta
329;4.7;-74.038;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;3.0;4.0;150.0;150.0;800000000.0;COP;Apartamento;Venta
330;4.715;-74.05;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;5.0;168.0;168.0;1250000000.0;COP;Casa;Venta
331;4.7;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;4.0;297.0;297.0;1349999000.0;COP;Casa;Venta
332;4.723;-74.039;Bogotá D.C;Zona Norte;Usaquén;Cedritos;4.0;2.0;123.0;132.0;650000000.0;COP;Casa;Venta
333;4.705;-74.046;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;6.0;600.0;450.0;3300000000.0;COP;Casa;Venta
334;4.717;-74.048;Bogotá D.C;Zona Norte;Usaquén;La Calleja;4.0;3.0;101.0;214.0;950000000.0;COP;Casa;Venta
335;4.696000000000001;-74.042;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;3.0;132.0;132.0;780000000.0;COP;Apartamento;Venta
336;4.697;-74.035;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;4.0;206.0;206.0;649999000.0;COP;Apartamento;Venta
337;4.698;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;4.0;200.0;200.0;950000000.0;COP;Apartamento;Venta
338;4.703;-74.03;Bogotá D.C;Zona Norte;Usaquén;Bella Suiza;4.0;4.0;170.0;170.0;680000000.0;COP;Apartamento;Venta
339;4.697;-74.043;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;3.0;170.0;170.0;750000000.0;COP;Apartamento;Venta
340;4.726;-74.023;Bogotá D.C;Zona Norte;Usaquén;Bosque De Pinos;4.0;5.0;89.0;250.0;1490000000.0;COP;Apartamento;Venta
341;4.699;-74.039;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;4.0;3.0;371.0;371.0;1600000000.0;COP;Casa;Venta
342;4.718999999999999;-74.039;Bogotá D.C;Zona Norte;Usaquén;Cedritos;6.0;5.0;322.0;260.0;1500000000.0;COP;Casa;Venta
343;4.7;-74.029;Bogotá D.C;Zona Norte;Usaquén;Santa Barbara;8.0;4.0;250.0;250.0;1400000000.0;COP;Casa;Venta
344;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;1.0;2.0;60.0;60.0;650000000.0;COP;Apartamento;Venta
345;4.645;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;1.0;2.0;57.0;57.0;385000000.0;COP;Apartamento;Venta
346;4.684;-74.054;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;73.0;73.0;535455000.0;COP;Apartamento;Venta
347;4.683;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;3.0;89.0;89.0;531780000.0;COP;Apartamento;Venta
348;4.667;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;3.0;189.0;189.0;2100000000.0;COP;Apartamento;Venta
349;4.658;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;Los Rosales;2.0;3.0;89.0;89.0;850000000.0;COP;Apartamento;Venta
350;4.641;-74.062;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;65.0;65.0;320000000.0;COP;Apartamento;Venta
351;4.646;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Alto;2.0;2.0;64.0;74.0;450000000.0;COP;Apartamento;Venta
352;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;2.0;2.0;92.0;99.0;890000000.0;COP;Apartamento;Venta
353;4.647;-74.06;Bogotá D.C;Zona Chapinero;Chapinero;Chapinero Central;2.0;2.0;74.0;74.0;370000000.0;COP;Apartamento;Venta
354;4.68;-74.056;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;2.0;170.0;170.0;1250000000.0;COP;Apartamento;Venta
355;4.68;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;4.0;181.0;181.0;1000000000.0;COP;Apartamento;Venta
356;4.664;-74.048;Bogotá D.C;Zona Chapinero;Chapinero;El Retiro;3.0;4.0;212.0;212.0;1200000000.0;COP;Apartamento;Venta
357;4.68;-74.055;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;107.0;107.0;890000000.0;COP;Apartamento;Venta
358;4.681;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;4.0;165.0;165.0;920000000.0;COP;Apartamento;Venta
359;4.684;-74.05199999999999;Bogotá D.C;Zona Chapinero;Chapinero;Chico Norte;3.0;3.0;196.0;190.0;770000000.0;COP;Apartamento;Venta
360;4.689;-74.045;Bogotá D.C;Zona Chapinero;Chapinero;El Chicó;3.0;4.0;137.0;143.0;1029000000.0;COP;Apartamento;Venta
361;4.677;-74.042;Bogotá D.C;Zona Chapinero;Chapinero;Chico Reservado;3.0;3.0;250.0;250.0;1970000000.0;COP;Apartamento;Venta
